FECHA HECHO,COD_DEPTO,DEPARTAMENTO,COD_MUNI,MUNICIPIO,ACCION,CANTIDAD
22/01/2018,68,SANTANDER,68001,BUCARAMANGA,HERIDO,2
22/01/2018,76,VALLE DEL CAUCA,76001,CALI,HERIDO,1
24/01/2018,11,BOGOTA D.C.,11001,"BOGOTA, D.C.",HERIDO,1
24/01/2018,11,BOGOTA D.C.,11001,"BOGOTA, D.C.",HERIDO,1
24/01/2018,11,BOGOTA D.C.,11001,"BOGOTA, D.C.",HERIDO,1
24/01/2018,76,VALLE DEL CAUCA,76001,CALI,HERIDO,1
25/01/2018,76,VALLE DEL CAUCA,76001,CALI,HERIDO,1
26/01/2018,52,NARIÑO,52835,SAN ANDRES DE TUMACO,ASESINADO,1
26/01/2018,76,VALLE DEL CAUCA,76001,CALI,HERIDO,1
26/01/2018,76,VALLE DEL CAUCA,76001,CALI,HERIDO,1
27/01/2018,08,ATLANTICO,08001,BARRANQUILLA,ASESINADO,6
27/01/2018,08,ATLANTICO,08001,BARRANQUILLA,HERIDO,43
27/01/2018,13,BOLIVAR,13688,SANTA ROSA DEL SUR,ASESINADO,2
27/01/2018,13,BOLIVAR,13688,SANTA ROSA DEL SUR,HERIDO,2
27/01/2018,68,SANTANDER,68001,BUCARAMANGA,HERIDO,1
27/01/2018,76,VALLE DEL CAUCA,76001,CALI,HERIDO,1
27/01/2018,08,ATLANTICO,08001,BARRANQUILLA,HERIDO,2
27/01/2018,76,VALLE DEL CAUCA,76001,CALI,HERIDO,1
28/01/2018,08,ATLANTICO,08758,SOLEDAD,HERIDO,4
28/01/2018,17,CALDAS,17486,NEIRA,HERIDO,1
28/01/2018,19,CAUCA,19001,POPAYAN,HERIDO,1
28/01/2018,41,HUILA,41791,TARQUI,HERIDO,4
28/01/2018,76,VALLE DEL CAUCA,76001,CALI,HERIDO,1
28/01/2018,76,VALLE DEL CAUCA,76001,CALI,HERIDO,2
28/01/2018,08,ATLANTICO,08758,SOLEDAD,HERIDO,1
28/01/2018,11,BOGOTA D.C.,11001,"BOGOTA, D.C.",HERIDO,1
29/01/2018,27,CHOCO,27001,QUIBDO,HERIDO,1
29/01/2018,23,CORDOBA,23182,CHINU,HERIDO,1
29/01/2018,11,BOGOTA D.C.,11001,"BOGOTA, D.C.",HERIDO,2
29/01/2018,11,BOGOTA D.C.,11001,"BOGOTA, D.C.",HERIDO,1
29/01/2018,11,BOGOTA D.C.,11001,"BOGOTA, D.C.",HERIDO,1
30/01/2018,76,VALLE DEL CAUCA,76100,BOLIVAR,HERIDO,1
30/01/2018,20,CESAR,20383,LA GLORIA,HERIDO,1
30/01/2018,20,CESAR,20383,LA GLORIA,HERIDO,1
30/01/2018,20,CESAR,20383,LA GLORIA,HERIDO,1
30/01/2018,54,NORTE DE SANTANDER,54810,TIBU,HERIDO,1
31/01/2018,50,META,50590,PUERTO RICO,HERIDO,1
31/01/2018,73,TOLIMA,73275,FLANDES,HERIDO,1
31/01/2018,76,VALLE DEL CAUCA,76001,CALI,HERIDO,1
31/01/2018,76,VALLE DEL CAUCA,76001,CALI,HERIDO,1
31/01/2018,50,META,50590,PUERTO RICO,HERIDO,1
01/02/2018,76,VALLE DEL CAUCA,76001,CALI,HERIDO,3
01/02/2018,76,VALLE DEL CAUCA,76001,CALI,HERIDO,1
01/02/2018,54,NORTE DE SANTANDER,54250,EL TARRA,HERIDO,1
01/02/2018,54,NORTE DE SANTANDER,54250,EL TARRA,HERIDO,1
02/02/2018,11,BOGOTA D.C.,11001,"BOGOTA, D.C.",HERIDO,1
02/02/2018,76,VALLE DEL CAUCA,76126,CALIMA,HERIDO,1
02/02/2018,52,NARIÑO,52079,BARBACOAS,HERIDO,1
02/02/2018,52,NARIÑO,52079,BARBACOAS,HERIDO,1
04/02/2018,17,CALDAS,17524,PALESTINA,HERIDO,1
04/02/2018,41,HUILA,41132,CAMPOALEGRE,HERIDO,1
04/02/2018,41,HUILA,41306,GIGANTE,HERIDO,1
04/02/2018,68,SANTANDER,68081,BARRANCABERMEJA,ASESINADO,1
04/02/2018,68,SANTANDER,68001,BUCARAMANGA,HERIDO,1
04/02/2018,76,VALLE DEL CAUCA,76001,CALI,HERIDO,1
04/02/2018,76,VALLE DEL CAUCA,76001,CALI,HERIDO,1
06/02/2018,47,MAGDALENA,47745,SITIONUEVO,HERIDO,1
06/02/2018,81,ARAUCA,81300,FORTUL,HERIDO,1
07/02/2018,18,CAQUETA,18753,SAN VICENTE DEL CAGUAN,HERIDO,2
07/02/2018,76,VALLE DEL CAUCA,76892,YUMBO,HERIDO,1
08/02/2018,52,NARIÑO,52001,PASTO,ASESINADO,1
08/02/2018,76,VALLE DEL CAUCA,76001,CALI,HERIDO,1
09/02/2018,68,SANTANDER,68001,BUCARAMANGA,HERIDO,1
10/02/2018,50,META,50001,VILLAVICENCIO,HERIDO,1
10/02/2018,76,VALLE DEL CAUCA,76001,CALI,HERIDO,1
11/02/2018,63,QUINDIO,63001,ARMENIA,HERIDO,1
11/02/2018,54,NORTE DE SANTANDER,54344,HACARI,HERIDO,1
12/02/2018,68,SANTANDER,68001,BUCARAMANGA,HERIDO,1
12/02/2018,68,SANTANDER,68001,BUCARAMANGA,HERIDO,1
12/02/2018,05,ANTIOQUIA,05854,VALDIVIA,ASESINADO,1
13/02/2018,54,NORTE DE SANTANDER,54810,TIBU,ASESINADO,1
14/02/2018,52,NARIÑO,52001,PASTO,HERIDO,1
17/02/2018,76,VALLE DEL CAUCA,76001,CALI,HERIDO,1
18/02/2018,05,ANTIOQUIA,05310,GOMEZ PLATA,HERIDO,1
18/02/2018,88,SAN ANDRES ISLAS,88001,SAN ANDRES,HERIDO,1
18/02/2018,25,CUNDINAMARCA,25307,GIRARDOT,HERIDO,1
18/02/2018,81,ARAUCA,81736,SARAVENA,HERIDO,1
19/02/2018,18,CAQUETA,18753,SAN VICENTE DEL CAGUAN,ASESINADO,2
19/02/2018,54,NORTE DE SANTANDER,54001,CUCUTA,HERIDO,1
19/02/2018,95,GUAVIARE,95200,MIRAFLORES,HERIDO,1
21/02/2018,73,TOLIMA,73678,SAN LUIS,HERIDO,1
21/02/2018,54,NORTE DE SANTANDER,54344,HACARI,ASESINADO,1
21/02/2018,54,NORTE DE SANTANDER,54344,HACARI,HERIDO,1
22/02/2018,15,BOYACA,15806,TIBASOSA,HERIDO,2
22/02/2018,44,LA GUAJIRA,44001,RIOHACHA,HERIDO,1
22/02/2018,63,QUINDIO,63001,ARMENIA,HERIDO,1
22/02/2018,25,CUNDINAMARCA,25269,FACATATIVA,HERIDO,1
23/02/2018,85,CASANARE,85400,TAMARA,HERIDO,1
23/02/2018,52,NARIÑO,52356,IPIALES,HERIDO,1
23/02/2018,54,NORTE DE SANTANDER,54261,EL ZULIA,HERIDO,1
24/02/2018,11,BOGOTA D.C.,11001,"BOGOTA, D.C.",HERIDO,1
24/02/2018,44,LA GUAJIRA,44001,RIOHACHA,HERIDO,1
24/02/2018,50,META,50590,PUERTO RICO,ASESINADO,1
25/02/2018,76,VALLE DEL CAUCA,76001,CALI,HERIDO,2
25/02/2018,97,VAUPES,97001,MITU,HERIDO,1
26/02/2018,05,ANTIOQUIA,05360,ITAGUI,HERIDO,1
26/02/2018,76,VALLE DEL CAUCA,76364,JAMUNDI,HERIDO,1
26/02/2018,81,ARAUCA,81794,TAME,HERIDO,2
27/02/2018,68,SANTANDER,68547,PIEDECUESTA,HERIDO,1
27/02/2018,15,BOYACA,15238,DUITAMA,HERIDO,1
27/02/2018,54,NORTE DE SANTANDER,54001,CUCUTA,ASESINADO,1
27/02/2018,54,NORTE DE SANTANDER,54001,CUCUTA,ASESINADO,1
27/02/2018,54,NORTE DE SANTANDER,54001,CUCUTA,ASESINADO,1
27/02/2018,54,NORTE DE SANTANDER,54001,CUCUTA,ASESINADO,1
27/02/2018,54,NORTE DE SANTANDER,54001,CUCUTA,ASESINADO,1
27/02/2018,54,NORTE DE SANTANDER,54001,CUCUTA,HERIDO,1
27/02/2018,54,NORTE DE SANTANDER,54001,CUCUTA,HERIDO,1
27/02/2018,54,NORTE DE SANTANDER,54001,CUCUTA,HERIDO,1
27/02/2018,54,NORTE DE SANTANDER,54001,CUCUTA,HERIDO,1
27/02/2018,54,NORTE DE SANTANDER,54001,CUCUTA,HERIDO,1
27/02/2018,54,NORTE DE SANTANDER,54001,CUCUTA,HERIDO,1
27/02/2018,54,NORTE DE SANTANDER,54001,CUCUTA,HERIDO,1
27/02/2018,54,NORTE DE SANTANDER,54001,CUCUTA,HERIDO,1
27/02/2018,54,NORTE DE SANTANDER,54001,CUCUTA,HERIDO,1
28/02/2018,05,ANTIOQUIA,05837,TURBO,ASESINADO,1
28/02/2018,05,ANTIOQUIA,05837,TURBO,HERIDO,3
28/02/2018,41,HUILA,41551,PITALITO,HERIDO,2
28/02/2018,63,QUINDIO,63594,QUIMBAYA,HERIDO,1
28/02/2018,54,NORTE DE SANTANDER,54206,CONVENCION,ASESINADO,1
28/02/2018,54,NORTE DE SANTANDER,54206,CONVENCION,HERIDO,1
28/02/2018,54,NORTE DE SANTANDER,54206,CONVENCION,HERIDO,1
28/02/2018,54,NORTE DE SANTANDER,54206,CONVENCION,HERIDO,1
28/02/2018,13,BOLIVAR,13744,SIMITI,ASESINADO,1
28/02/2018,54,NORTE DE SANTANDER,54206,CONVENCION,HERIDO,1
01/03/2018,05,ANTIOQUIA,05001,MEDELLIN,HERIDO,1
01/03/2018,68,SANTANDER,68001,BUCARAMANGA,HERIDO,1
01/03/2018,70,SUCRE,70820,SANTIAGO DE TOLU,HERIDO,1
02/03/2018,73,TOLIMA,73678,SAN LUIS,HERIDO,1
03/03/2018,19,CAUCA,19137,CALDONO,ASESINADO,2
03/03/2018,76,VALLE DEL CAUCA,76001,CALI,HERIDO,1
04/03/2018,11,BOGOTA D.C.,11001,"BOGOTA, D.C.",HERIDO,1
04/03/2018,54,NORTE DE SANTANDER,54001,CUCUTA,HERIDO,1
04/03/2018,76,VALLE DEL CAUCA,76001,CALI,HERIDO,1
04/03/2018,81,ARAUCA,81300,FORTUL,HERIDO,1
04/03/2018,81,ARAUCA,81065,ARAUQUITA,HERIDO,1
04/03/2018,05,ANTIOQUIA,05490,NECOCLI,HERIDO,1
04/03/2018,05,ANTIOQUIA,05490,NECOCLI,HERIDO,1
05/03/2018,13,BOLIVAR,13042,ARENAL,HERIDO,1
06/03/2018,05,ANTIOQUIA,05001,MEDELLIN,HERIDO,1
06/03/2018,05,ANTIOQUIA,05790,TARAZA,ASESINADO,1
07/03/2018,63,QUINDIO,63001,ARMENIA,HERIDO,1
07/03/2018,81,ARAUCA,81794,TAME,HERIDO,1
08/03/2018,73,TOLIMA,73001,IBAGUE,HERIDO,2
08/03/2018,54,NORTE DE SANTANDER,54720,SARDINATA,HERIDO,1
10/03/2018,76,VALLE DEL CAUCA,76001,CALI,HERIDO,1
11/03/2018,05,ANTIOQUIA,05148,EL CARMEN DE VIBORAL,HERIDO,1
11/03/2018,17,CALDAS,17001,MANIZALES,HERIDO,1
12/03/2018,05,ANTIOQUIA,05615,RIONEGRO,HERIDO,1
12/03/2018,54,NORTE DE SANTANDER,54800,TEORAMA,HERIDO,1
13/03/2018,73,TOLIMA,73443,MARIQUITA,HERIDO,2
14/03/2018,05,ANTIOQUIA,05001,MEDELLIN,HERIDO,2
16/03/2018,68,SANTANDER,68001,BUCARAMANGA,HERIDO,1
17/03/2018,76,VALLE DEL CAUCA,76001,CALI,HERIDO,1
17/03/2018,41,HUILA,41306,GIGANTE,ASESINADO,1
17/03/2018,41,HUILA,41306,GIGANTE,HERIDO,1
19/03/2018,17,CALDAS,17013,AGUADAS,HERIDO,1
20/03/2018,13,BOLIVAR,13042,ARENAL,ASESINADO,1
20/03/2018,13,BOLIVAR,13042,ARENAL,HERIDO,1
20/03/2018,81,ARAUCA,81300,FORTUL,HERIDO,1
21/03/2018,25,CUNDINAMARCA,25307,GIRARDOT,HERIDO,2
21/03/2018,41,HUILA,41001,NEIVA,HERIDO,1
21/03/2018,54,NORTE DE SANTANDER,54001,CUCUTA,HERIDO,1
22/03/2018,27,CHOCO,27006,ACANDI,ASESINADO,1
23/03/2018,66,RISARALDA,66001,PEREIRA,HERIDO,1
24/03/2018,08,ATLANTICO,08001,BARRANQUILLA,HERIDO,1
24/03/2018,68,SANTANDER,68276,FLORIDABLANCA,HERIDO,1
24/03/2018,97,VAUPES,97001,MITU,HERIDO,1
24/03/2018,52,NARIÑO,52835,SAN ANDRES DE TUMACO,ASESINADO,1
24/03/2018,52,NARIÑO,52835,SAN ANDRES DE TUMACO,HERIDO,1
24/03/2018,52,NARIÑO,52835,SAN ANDRES DE TUMACO,HERIDO,1
25/03/2018,68,SANTANDER,68307,GIRON,HERIDO,1
25/03/2018,76,VALLE DEL CAUCA,76001,CALI,HERIDO,1
25/03/2018,76,VALLE DEL CAUCA,76892,YUMBO,HERIDO,1
26/03/2018,76,VALLE DEL CAUCA,76001,CALI,HERIDO,1
27/03/2018,76,VALLE DEL CAUCA,76001,CALI,HERIDO,1
28/03/2018,23,CORDOBA,23001,MONTERIA,HERIDO,1
28/03/2018,76,VALLE DEL CAUCA,76001,CALI,HERIDO,1
28/03/2018,11,BOGOTA D.C.,11001,"BOGOTA, D.C.",HERIDO,1
29/03/2018,19,CAUCA,19450,MERCADERES,ASESINADO,1
29/03/2018,76,VALLE DEL CAUCA,76001,CALI,HERIDO,1
29/03/2018,54,NORTE DE SANTANDER,54800,TEORAMA,ASESINADO,1
30/03/2018,25,CUNDINAMARCA,25612,RICAURTE,HERIDO,2
30/03/2018,76,VALLE DEL CAUCA,76001,CALI,HERIDO,1
31/03/2018,20,CESAR,20295,GAMARRA,HERIDO,1
01/04/2018,63,QUINDIO,63401,LA TEBAIDA,HERIDO,1
01/04/2018,63,QUINDIO,63594,QUIMBAYA,HERIDO,1
01/04/2018,66,RISARALDA,66682,SANTA ROSA DE CABAL,HERIDO,1
02/04/2018,70,SUCRE,70708,SAN MARCOS,ASESINADO,1
02/04/2018,76,VALLE DEL CAUCA,76001,CALI,HERIDO,1
03/04/2018,76,VALLE DEL CAUCA,76130,CANDELARIA,ASESINADO,1
04/04/2018,76,VALLE DEL CAUCA,76001,CALI,HERIDO,1
05/04/2018,20,CESAR,20013,AGUSTIN CODAZZI,HERIDO,1
06/04/2018,19,CAUCA,19698,SANTANDER DE QUILICHAO,HERIDO,1
06/04/2018,19,CAUCA,19698,SANTANDER DE QUILICHAO,HERIDO,2
06/04/2018,23,CORDOBA,23574,PUERTO ESCONDIDO,ASESINADO,1
06/04/2018,41,HUILA,41551,PITALITO,HERIDO,1
07/04/2018,47,MAGDALENA,47001,SANTA MARTA,HERIDO,1
07/04/2018,76,VALLE DEL CAUCA,76001,CALI,HERIDO,1
07/04/2018,25,CUNDINAMARCA,25754,SOACHA,HERIDO,1
08/04/2018,23,CORDOBA,23001,MONTERIA,HERIDO,1
08/04/2018,41,HUILA,41319,GUADALUPE,HERIDO,1
08/04/2018,81,ARAUCA,81736,SARAVENA,HERIDO,1
11/04/2018,05,ANTIOQUIA,05665,SAN PEDRO DE URABA,ASESINADO,8
12/04/2018,76,VALLE DEL CAUCA,76001,CALI,HERIDO,1
12/04/2018,54,NORTE DE SANTANDER,54800,TEORAMA,HERIDO,1
13/04/2018,76,VALLE DEL CAUCA,76001,CALI,HERIDO,1
14/04/2018,20,CESAR,20001,VALLEDUPAR,HERIDO,1
14/04/2018,63,QUINDIO,63594,QUIMBAYA,HERIDO,1
15/04/2018,13,BOLIVAR,13688,SANTA ROSA DEL SUR,HERIDO,1
15/04/2018,85,CASANARE,85001,YOPAL,HERIDO,1
15/04/2018,68,SANTANDER,68001,BUCARAMANGA,HERIDO,1
15/04/2018,05,ANTIOQUIA,05604,REMEDIOS,ASESINADO,1
16/04/2018,11,BOGOTA D.C.,11001,"BOGOTA, D.C.",HERIDO,1
16/04/2018,68,SANTANDER,68001,BUCARAMANGA,HERIDO,1
16/04/2018,66,RISARALDA,66001,PEREIRA,HERIDO,1
16/04/2018,76,VALLE DEL CAUCA,76001,CALI,HERIDO,1
18/04/2018,08,ATLANTICO,08001,BARRANQUILLA,HERIDO,2
19/04/2018,18,CAQUETA,18001,FLORENCIA,HERIDO,1
19/04/2018,76,VALLE DEL CAUCA,76001,CALI,HERIDO,2
19/04/2018,76,VALLE DEL CAUCA,76520,PALMIRA,HERIDO,1
21/04/2018,81,ARAUCA,81300,FORTUL,ASESINADO,1
22/04/2018,05,ANTIOQUIA,05686,SANTA ROSA DE OSOS,HERIDO,1
22/04/2018,76,VALLE DEL CAUCA,76001,CALI,HERIDO,1
23/04/2018,05,ANTIOQUIA,05001,MEDELLIN,HERIDO,1
23/04/2018,08,ATLANTICO,08001,BARRANQUILLA,HERIDO,1
23/04/2018,76,VALLE DEL CAUCA,76001,CALI,HERIDO,1
24/04/2018,76,VALLE DEL CAUCA,76001,CALI,HERIDO,1
25/04/2018,54,NORTE DE SANTANDER,54245,EL CARMEN,HERIDO,1
25/04/2018,54,NORTE DE SANTANDER,54800,TEORAMA,HERIDO,1
26/04/2018,08,ATLANTICO,08001,BARRANQUILLA,ASESINADO,1
27/04/2018,76,VALLE DEL CAUCA,76001,CALI,HERIDO,1
29/04/2018,05,ANTIOQUIA,05789,TAMESIS,HERIDO,1
29/04/2018,11,BOGOTA D.C.,11001,"BOGOTA, D.C.",HERIDO,1
30/04/2018,41,HUILA,41799,TELLO,HERIDO,1
30/04/2018,54,NORTE DE SANTANDER,54800,TEORAMA,HERIDO,1
01/05/2018,25,CUNDINAMARCA,25754,SOACHA,HERIDO,1
01/05/2018,73,TOLIMA,73001,IBAGUE,HERIDO,1
02/05/2018,11,BOGOTA D.C.,11001,"BOGOTA, D.C.",HERIDO,1
02/05/2018,68,SANTANDER,68001,BUCARAMANGA,HERIDO,1
02/05/2018,76,VALLE DEL CAUCA,76001,CALI,HERIDO,1
03/05/2018,17,CALDAS,17001,MANIZALES,HERIDO,1
04/05/2018,70,SUCRE,70678,SAN BENITO ABAD,HERIDO,1
04/05/2018,20,CESAR,20175,CHIMICHAGUA,HERIDO,1
05/05/2018,05,ANTIOQUIA,05154,CAUCASIA,HERIDO,2
05/05/2018,85,CASANARE,85001,YOPAL,HERIDO,1
06/05/2018,76,VALLE DEL CAUCA,76001,CALI,HERIDO,1
07/05/2018,08,ATLANTICO,08832,TUBARA,HERIDO,1
07/05/2018,63,QUINDIO,63001,ARMENIA,HERIDO,1
07/05/2018,68,SANTANDER,68547,PIEDECUESTA,HERIDO,1
07/05/2018,86,PUTUMAYO,86568,PUERTO ASIS,HERIDO,1
08/05/2018,50,META,50573,PUERTO LOPEZ,HERIDO,1
08/05/2018,11,BOGOTA D.C.,11001,"BOGOTA, D.C.",HERIDO,1
09/05/2018,11,BOGOTA D.C.,11001,"BOGOTA, D.C.",HERIDO,1
09/05/2018,11,BOGOTA D.C.,11001,"BOGOTA, D.C.",HERIDO,1
12/05/2018,76,VALLE DEL CAUCA,76001,CALI,HERIDO,1
12/05/2018,52,NARIÑO,52678,SAMANIEGO,HERIDO,1
13/05/2018,11,BOGOTA D.C.,11001,"BOGOTA, D.C.",HERIDO,2
13/05/2018,11,BOGOTA D.C.,11001,"BOGOTA, D.C.",HERIDO,1
13/05/2018,68,SANTANDER,68547,PIEDECUESTA,HERIDO,1
13/05/2018,68,SANTANDER,68705,SANTA BARBARA,HERIDO,1
14/05/2018,25,CUNDINAMARCA,25307,GIRARDOT,HERIDO,1
14/05/2018,66,RISARALDA,66170,DOSQUEBRADAS,ASESINADO,1
14/05/2018,70,SUCRE,70708,SAN MARCOS,ASESINADO,1
14/05/2018,70,SUCRE,70708,SAN MARCOS,HERIDO,1
14/05/2018,76,VALLE DEL CAUCA,76001,CALI,HERIDO,2
15/05/2018,76,VALLE DEL CAUCA,76130,CANDELARIA,HERIDO,1
16/05/2018,08,ATLANTICO,08078,BARANOA,HERIDO,1
16/05/2018,13,BOLIVAR,13744,SIMITI,ASESINADO,1
16/05/2018,76,VALLE DEL CAUCA,76001,CALI,HERIDO,1
16/05/2018,05,ANTIOQUIA,05361,ITUANGO,HERIDO,1
17/05/2018,52,NARIÑO,52835,SAN ANDRES DE TUMACO,HERIDO,1
17/05/2018,99,VICHADA,99001,PUERTO CARREÑO,HERIDO,1
17/05/2018,54,NORTE DE SANTANDER,54206,CONVENCION,HERIDO,1
19/05/2018,27,CHOCO,27001,QUIBDO,ASESINADO,1
20/05/2018,11,BOGOTA D.C.,11001,"BOGOTA, D.C.",ASESINADO,1
20/05/2018,94,GUAINIA,94001,INIRIDA,HERIDO,1
20/05/2018,50,META,50150,CASTILLA LA NUEVA,HERIDO,1
20/05/2018,68,SANTANDER,68001,BUCARAMANGA,HERIDO,1
20/05/2018,76,VALLE DEL CAUCA,76001,CALI,HERIDO,1
21/05/2018,13,BOLIVAR,13430,MAGANGUE,HERIDO,1
21/05/2018,44,LA GUAJIRA,44430,MAICAO,HERIDO,2
21/05/2018,41,HUILA,41244,ELIAS,HERIDO,2
21/05/2018,52,NARIÑO,52001,PASTO,HERIDO,1
21/05/2018,68,SANTANDER,68001,BUCARAMANGA,HERIDO,1
22/05/2018,54,NORTE DE SANTANDER,54001,CUCUTA,HERIDO,1
24/05/2018,44,LA GUAJIRA,44430,MAICAO,HERIDO,1
25/05/2018,94,GUAINIA,94001,INIRIDA,HERIDO,1
27/05/2018,52,NARIÑO,52835,SAN ANDRES DE TUMACO,HERIDO,2
28/05/2018,76,VALLE DEL CAUCA,76109,BUENAVENTURA,HERIDO,1
30/05/2018,76,VALLE DEL CAUCA,76001,CALI,HERIDO,1
31/05/2018,05,ANTIOQUIA,05854,VALDIVIA,ASESINADO,1
01/06/2018,08,ATLANTICO,08638,SABANALARGA,HERIDO,1
01/06/2018,68,SANTANDER,68001,BUCARAMANGA,HERIDO,1
02/06/2018,52,NARIÑO,52885,YACUANQUER,HERIDO,1
02/06/2018,76,VALLE DEL CAUCA,76001,CALI,HERIDO,1
02/06/2018,54,NORTE DE SANTANDER,54344,HACARI,HERIDO,1
03/06/2018,85,CASANARE,85001,YOPAL,HERIDO,1
03/06/2018,41,HUILA,41872,VILLAVIEJA,HERIDO,1
03/06/2018,76,VALLE DEL CAUCA,76001,CALI,HERIDO,1
03/06/2018,76,VALLE DEL CAUCA,76001,CALI,HERIDO,1
03/06/2018,27,CHOCO,27787,TADO,HERIDO,1
03/06/2018,54,NORTE DE SANTANDER,54344,HACARI,HERIDO,1
03/06/2018,54,NORTE DE SANTANDER,54344,HACARI,HERIDO,1
04/06/2018,15,BOYACA,15572,PUERTO BOYACA,HERIDO,1
04/06/2018,23,CORDOBA,23001,MONTERIA,HERIDO,1
04/06/2018,63,QUINDIO,63470,MONTENEGRO,HERIDO,1
04/06/2018,54,NORTE DE SANTANDER,54344,HACARI,HERIDO,1
04/06/2018,54,NORTE DE SANTANDER,54344,HACARI,HERIDO,1
04/06/2018,54,NORTE DE SANTANDER,54344,HACARI,HERIDO,1
05/06/2018,13,BOLIVAR,13052,ARJONA,HERIDO,1
07/06/2018,76,VALLE DEL CAUCA,76364,JAMUNDI,HERIDO,1
07/06/2018,08,ATLANTICO,08001,BARRANQUILLA,HERIDO,1
07/06/2018,54,NORTE DE SANTANDER,54206,CONVENCION,ASESINADO,1
08/06/2018,68,SANTANDER,68077,BARBOSA,HERIDO,2
10/06/2018,76,VALLE DEL CAUCA,76001,CALI,HERIDO,1
11/06/2018,15,BOYACA,15806,TIBASOSA,HERIDO,1
11/06/2018,19,CAUCA,19573,PUERTO TEJADA,ASESINADO,1
12/06/2018,81,ARAUCA,81300,FORTUL,HERIDO,1
15/06/2018,52,NARIÑO,52001,PASTO,HERIDO,1
15/06/2018,76,VALLE DEL CAUCA,76001,CALI,HERIDO,1
16/06/2018,05,ANTIOQUIA,05887,YARUMAL,HERIDO,1
16/06/2018,76,VALLE DEL CAUCA,76001,CALI,HERIDO,1
16/06/2018,76,VALLE DEL CAUCA,76001,CALI,HERIDO,1
17/06/2018,13,BOLIVAR,13001,CARTAGENA,HERIDO,1
17/06/2018,63,QUINDIO,63001,ARMENIA,HERIDO,1
17/06/2018,52,NARIÑO,52835,SAN ANDRES DE TUMACO,HERIDO,1
17/06/2018,27,CHOCO,27073,BAGADO,HERIDO,1
22/06/2018,76,VALLE DEL CAUCA,76001,CALI,ASESINADO,1
22/06/2018,76,VALLE DEL CAUCA,76001,CALI,HERIDO,1
22/06/2018,25,CUNDINAMARCA,25377,LA CALERA,HERIDO,1
23/06/2018,05,ANTIOQUIA,05628,SABANALARGA,HERIDO,2
23/06/2018,50,META,50001,VILLAVICENCIO,HERIDO,1
24/06/2018,15,BOYACA,15638,SACHICA,HERIDO,1
24/06/2018,44,LA GUAJIRA,44560,MANAURE,HERIDO,1
24/06/2018,41,HUILA,41668,SAN AGUSTIN,HERIDO,1
24/06/2018,76,VALLE DEL CAUCA,76001,CALI,HERIDO,1
24/06/2018,11,BOGOTA D.C.,11001,"BOGOTA, D.C.",HERIDO,1
25/06/2018,19,CAUCA,19455,MIRANDA,HERIDO,1
25/06/2018,76,VALLE DEL CAUCA,76001,CALI,HERIDO,1
25/06/2018,05,ANTIOQUIA,05790,TARAZA,ASESINADO,1
27/06/2018,76,VALLE DEL CAUCA,76001,CALI,HERIDO,1
28/06/2018,23,CORDOBA,23300,COTORRA,HERIDO,1
28/06/2018,68,SANTANDER,68307,GIRON,HERIDO,2
28/06/2018,76,VALLE DEL CAUCA,76823,TORO,HERIDO,1
29/06/2018,76,VALLE DEL CAUCA,76001,CALI,HERIDO,1
30/06/2018,68,SANTANDER,68575,PUERTO WILCHES,HERIDO,1
02/07/2018,41,HUILA,41799,TELLO,HERIDO,2
02/07/2018,70,SUCRE,70215,COROZAL,HERIDO,1
03/07/2018,81,ARAUCA,81001,ARAUCA,HERIDO,1
03/07/2018,81,ARAUCA,81736,SARAVENA,HERIDO,1
03/07/2018,70,SUCRE,70001,SINCELEJO,HERIDO,1
04/07/2018,68,SANTANDER,68001,BUCARAMANGA,HERIDO,1
04/07/2018,68,SANTANDER,68001,BUCARAMANGA,HERIDO,1
04/07/2018,76,VALLE DEL CAUCA,76109,BUENAVENTURA,HERIDO,1
04/07/2018,76,VALLE DEL CAUCA,76109,BUENAVENTURA,HERIDO,1
04/07/2018,76,VALLE DEL CAUCA,76109,BUENAVENTURA,HERIDO,1
04/07/2018,76,VALLE DEL CAUCA,76109,BUENAVENTURA,HERIDO,1
04/07/2018,76,VALLE DEL CAUCA,76109,BUENAVENTURA,HERIDO,1
04/07/2018,76,VALLE DEL CAUCA,76109,BUENAVENTURA,HERIDO,1
04/07/2018,76,VALLE DEL CAUCA,76109,BUENAVENTURA,HERIDO,1
04/07/2018,76,VALLE DEL CAUCA,76109,BUENAVENTURA,HERIDO,1
05/07/2018,76,VALLE DEL CAUCA,76001,CALI,HERIDO,1
06/07/2018,47,MAGDALENA,47692,SAN SEBASTIAN DE BUENAVISTA,HERIDO,1
06/07/2018,52,NARIÑO,52835,SAN ANDRES DE TUMACO,HERIDO,1
07/07/2018,15,BOYACA,15757,SOCHA,HERIDO,1
07/07/2018,81,ARAUCA,81065,ARAUQUITA,HERIDO,1
08/07/2018,15,BOYACA,15185,CHITARAQUE,HERIDO,1
08/07/2018,41,HUILA,41001,NEIVA,HERIDO,1
08/07/2018,68,SANTANDER,68001,BUCARAMANGA,HERIDO,1
08/07/2018,27,CHOCO,27660,SAN JOSE DEL PALMAR,ASESINADO,1
08/07/2018,27,CHOCO,27660,SAN JOSE DEL PALMAR,HERIDO,1
08/07/2018,27,CHOCO,27660,SAN JOSE DEL PALMAR,HERIDO,1
